,Team,Conf,Games,Wins,ADJOE,ADJDE,Power_Rating,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,Two_PO,Two_PD,Three_PO,Three_PD,ADJ_T,WAB,Postseason,Year,avg_conf_power_rating,win_perc,wab_perc
110,Winthrop,BSth,34,22,96.3,90.9,0.6608,49.6,46.6,19.8,23.3,33.2,29.2,35.6,33.6,46.7,46.7,37.2,31.0,63.5,-4.2,R64,2008,0.3222499999999999,0.6470588235294118,-0.12352941176470589
111,San Diego,WCC,36,22,100.0,94.4,0.6602,49.4,49.0,21.4,22.7,32.1,30.5,35.7,33.7,48.8,48.3,33.9,33.7,65.3,-3.9,R32,2008,0.4722,0.6111111111111112,-0.10833333333333334
112,Stephen F. Austin,Slnd,32,26,104.9,99.0,0.66,51.1,45.1,19.1,21.7,32.7,31.1,40.6,34.3,48.1,44.1,38.0,31.8,59.9,-1.4,DIDNT_MAKE,2008,0.35075833333333334,0.8125,-0.04375
113,Iowa St.,B12,32,14,99.8,94.3,0.659,46.8,47.2,20.2,18.1,28.2,31.6,33.5,27.8,47.0,44.3,31.1,36.0,65.8,-5.2,DIDNT_MAKE,2008,0.8326000000000002,0.4375,-0.1625
114,Colorado,B12,32,12,103.5,97.7,0.659,50.7,49.8,21.3,20.3,26.6,33.5,35.0,33.6,50.5,48.1,34.0,35.5,62.7,-7.0,DIDNT_MAKE,2008,0.8326000000000002,0.375,-0.21875
115,Illinois Chicago,Horz,33,18,103.1,97.5,0.655,50.3,48.2,19.9,20.0,31.3,30.8,32.6,26.7,46.5,46.0,38.5,34.6,67.5,-6.5,DIDNT_MAKE,2008,0.5589199999999999,0.5454545454545454,-0.19696969696969696
116,Wright St.,Horz,31,21,102.2,96.7,0.6529,51.9,48.2,20.5,20.0,30.0,30.5,35.2,29.6,48.4,45.2,38.8,35.1,61.2,-3.0,DIDNT_MAKE,2008,0.5589199999999999,0.6774193548387096,-0.0967741935483871
117,Old Dominion,CAA,34,18,105.5,100.0,0.6488,48.3,47.8,20.1,21.6,38.1,34.3,27.2,30.3,47.3,45.6,33.5,34.6,64.5,-6.5,DIDNT_MAKE,2008,0.46051666666666663,0.5294117647058824,-0.19117647058823528
118,Northern Iowa,MVC,32,18,104.5,99.7,0.6323,50.0,47.0,19.8,16.8,25.3,28.2,43.6,30.3,49.6,42.4,33.9,36.4,61.0,-4.8,DIDNT_MAKE,2008,0.69327,0.5625,-0.15
119,Portland St.,BSky,33,23,106.7,101.9,0.6311,54.4,50.6,20.8,21.4,34.1,31.7,37.8,34.9,50.8,49.7,39.7,34.8,68.1,-3.4,R64,2008,0.34388888888888886,0.696969696969697,-0.10303030303030303
120,Utah St.,WAC,35,24,112.3,107.2,0.6293,57.4,50.0,21.4,17.6,34.1,32.1,36.9,28.9,56.3,47.5,40.1,36.6,64.8,-4.6,DIDNT_MAKE,2008,0.4336222222222222,0.6857142857142857,-0.13142857142857142
121,Michigan,B10,32,10,102.1,97.6,0.6258,45.8,51.5,19.9,21.0,33.7,35.0,28.4,27.5,45.2,48.4,31.2,38.0,66.3,-8.2,DIDNT_MAKE,2008,0.7742181818181817,0.3125,-0.25625
122,Penn St.,B10,31,15,106.5,101.8,0.6248,48.3,51.9,19.7,20.7,36.3,32.6,32.1,29.1,46.7,50.8,34.0,35.7,65.4,-4.2,DIDNT_MAKE,2008,0.7742181818181817,0.4838709677419355,-0.13548387096774195
123,Valparaiso,Horz,35,21,105.9,101.5,0.6182,52.9,49.6,19.7,18.6,27.3,29.7,34.6,38.1,49.8,48.0,38.0,35.0,67.4,-4.7,DIDNT_MAKE,2008,0.5589199999999999,0.6,-0.13428571428571429
124,Auburn,SEC,30,14,108.6,104.7,0.603,52.5,55.8,20.0,22.2,31.9,32.5,31.5,28.1,53.5,55.4,34.0,37.5,67.2,-6.2,DIDNT_MAKE,2008,0.7867333333333333,0.4666666666666667,-0.20666666666666667
125,North Texas,SB,31,20,104.5,100.8,0.6019,51.9,48.9,21.7,19.8,35.3,29.7,40.6,39.0,48.8,47.6,39.5,34.2,69.9,-6.1,DIDNT_MAKE,2008,0.43289999999999995,0.6451612903225806,-0.19677419354838707
126,Rider,MAAC,34,23,106.2,102.5,0.5995,54.8,49.1,20.0,19.8,34.5,30.7,38.2,30.6,52.8,47.5,39.6,34.4,70.5,-4.5,DIDNT_MAKE,2008,0.4234,0.6764705882352942,-0.1323529411764706
127,Indiana St.,MVC,31,15,103.9,100.4,0.5986,47.6,51.2,19.9,21.7,30.9,33.4,36.6,41.2,46.9,50.5,32.4,35.1,66.1,-5.6,DIDNT_MAKE,2008,0.69327,0.4838709677419355,-0.18064516129032257
128,Iowa,B10,32,13,97.0,93.7,0.5981,50.0,46.4,26.1,19.1,29.7,29.0,36.0,30.3,48.3,44.5,34.7,33.2,61.1,-7.5,DIDNT_MAKE,2008,0.7742181818181817,0.40625,-0.234375
129,North Dakota St.,Sum,29,16,104.9,101.4,0.598,51.9,49.4,20.0,18.6,33.6,28.0,40.1,36.7,48.9,48.0,39.4,35.8,69.0,-7.4,DIDNT_MAKE,2008,0.43914,0.5517241379310345,-0.25517241379310346
130,Marshall,CUSA,30,16,105.1,101.6,0.5976,47.1,50.9,20.0,21.8,37.1,33.0,43.5,38.9,47.2,49.6,31.3,35.6,64.7,-6.4,DIDNT_MAKE,2008,0.6035999999999999,0.5333333333333333,-0.21333333333333335
131,Cornell,Ivy,28,22,107.4,103.8,0.5973,55.4,49.1,19.9,20.9,28.6,31.3,33.8,34.6,52.5,46.3,40.4,36.5,69.8,-1.2,R64,2008,0.2965125,0.7857142857142857,-0.04285714285714286
132,UC Santa Barbara,BW,32,23,99.5,96.1,0.5963,52.0,49.8,21.0,26.8,27.6,33.8,34.6,42.2,47.3,51.5,40.7,31.3,67.1,-2.6,DIDNT_MAKE,2008,0.3964333333333333,0.71875,-0.08125
133,Boise St.,WAC,34,25,105.8,102.4,0.593,57.1,50.3,21.2,19.5,30.4,29.4,39.7,33.6,56.2,49.1,39.2,35.2,72.9,-2.4,R64,2008,0.4336222222222222,0.7352941176470589,-0.07058823529411765
134,Robert Morris,NEC,34,26,101.5,98.9,0.5742,53.0,50.0,23.3,26.1,35.2,31.8,27.7,39.1,51.2,52.0,37.5,31.2,70.7,-3.0,DIDNT_MAKE,2008,0.29875454545454544,0.7647058823529411,-0.08823529411764706
135,Cal St. Northridge,BW,30,20,100.2,97.6,0.5731,52.2,47.8,21.5,24.5,31.8,31.5,32.6,51.1,50.3,48.8,37.3,30.8,74.1,-4.7,DIDNT_MAKE,2008,0.3964333333333333,0.6666666666666666,-0.15666666666666668
136,Georgia Southern,SC,32,20,104.0,101.4,0.5715,49.9,50.3,19.9,22.2,37.1,33.0,34.3,41.2,49.1,48.7,34.5,35.5,70.6,-5.4,DIDNT_MAKE,2008,0.45454545454545464,0.625,-0.16875
137,Sam Houston St.,Slnd,31,23,95.5,93.1,0.5713,47.7,44.4,22.7,22.6,33.9,27.9,39.0,38.0,48.1,43.3,31.3,31.3,68.8,-4.3,DIDNT_MAKE,2008,0.35075833333333334,0.7419354838709677,-0.13870967741935483
138,St. John's,BE,30,11,96.3,93.9,0.5697,45.8,49.5,22.9,21.5,32.7,30.6,35.0,40.3,44.1,48.6,33.3,34.3,66.1,-7.0,DIDNT_MAKE,2008,0.7853249999999998,0.36666666666666664,-0.23333333333333334
139,UMBC,AE,33,24,110.2,107.7,0.5666,51.9,50.8,13.6,17.7,31.8,33.6,33.5,28.4,49.0,49.0,38.4,36.1,66.0,-3.0,R64,2008,0.3244888888888889,0.7272727272727273,-0.09090909090909091
140,Air Force,MWC,30,16,98.7,96.5,0.5644,52.1,48.7,21.5,23.0,19.4,30.5,45.5,35.4,48.7,44.4,37.5,36.1,58.5,-6.2,DIDNT_MAKE,2008,0.6466333333333334,0.5333333333333333,-0.20666666666666667
141,La Salle,A10,32,15,106.5,104.3,0.5612,51.1,51.9,22.5,19.4,36.0,31.1,37.3,33.5,46.7,51.8,39.6,34.7,70.6,-8.2,DIDNT_MAKE,2008,0.6738714285714286,0.46875,-0.25625
142,Richmond,A10,31,16,99.3,97.2,0.5612,50.6,50.6,21.8,25.3,25.8,34.0,30.1,45.2,49.1,50.3,35.2,34.2,64.2,-5.5,DIDNT_MAKE,2008,0.6738714285714286,0.5161290322580645,-0.1774193548387097
143,Brown,Ivy,29,19,106.1,103.9,0.56,55.8,51.2,20.5,20.2,24.3,30.3,47.1,25.9,52.1,49.9,40.8,35.5,63.1,-4.3,DIDNT_MAKE,2008,0.2965125,0.6551724137931034,-0.1482758620689655
144,Wichita St.,MVC,31,11,102.8,100.9,0.5528,47.3,50.6,22.7,19.0,37.3,27.0,37.2,35.8,47.9,45.6,30.8,39.0,62.6,-10.9,DIDNT_MAKE,2008,0.69327,0.3548387096774194,-0.35161290322580646
145,Green Bay,Horz,30,15,105.1,103.2,0.5515,51.1,50.2,20.3,19.6,31.5,34.4,35.5,36.6,49.6,48.4,36.7,35.5,67.4,-6.5,DIDNT_MAKE,2008,0.5589199999999999,0.5,-0.21666666666666667
146,Oakland,Sum,30,16,109.9,107.9,0.5506,49.2,53.9,19.4,21.0,41.3,35.2,41.4,34.8,47.2,52.3,36.0,38.1,69.3,-7.4,DIDNT_MAKE,2008,0.43914,0.5333333333333333,-0.24666666666666667
147,Belmont,ASun,34,25,105.7,103.9,0.5487,53.2,51.9,20.4,22.4,33.5,30.5,33.8,35.6,52.1,51.9,36.3,34.6,71.2,-3.5,R64,2008,0.267725,0.7352941176470589,-0.10294117647058823
148,Niagara,MAAC,29,19,104.9,103.2,0.5482,47.0,48.7,18.2,21.3,36.9,36.6,44.7,35.7,46.5,48.7,31.8,32.4,71.2,-5.1,DIDNT_MAKE,2008,0.4234,0.6551724137931034,-0.17586206896551723
149,Pacific,BW,31,21,105.2,103.6,0.5449,56.1,50.3,22.6,20.1,32.2,27.8,44.0,36.8,53.8,48.5,40.0,35.5,65.6,-5.3,DIDNT_MAKE,2008,0.3964333333333333,0.6774193548387096,-0.17096774193548386
150,Fordham,A10,29,12,101.8,100.4,0.5399,48.7,50.9,20.2,20.7,31.0,34.1,36.1,34.0,48.9,50.0,32.2,35.5,63.6,-7.9,DIDNT_MAKE,2008,0.6738714285714286,0.41379310344827586,-0.27241379310344827
151,Northeastern,CAA,31,14,100.7,99.4,0.5378,46.7,49.5,20.7,22.0,34.8,33.1,36.4,34.1,46.6,49.0,31.3,33.8,63.6,-9.3,DIDNT_MAKE,2008,0.46051666666666663,0.45161290322580644,-0.30000000000000004
152,Saint Louis,A10,31,16,98.9,97.6,0.5366,48.9,48.6,20.4,18.0,23.8,28.2,36.2,31.3,46.5,45.6,35.9,36.4,60.8,-5.7,DIDNT_MAKE,2008,0.6738714285714286,0.5161290322580645,-0.18387096774193548
153,Marist,MAAC,32,18,103.6,102.6,0.5273,51.7,47.4,20.3,18.1,33.5,32.7,36.0,36.9,48.6,46.1,37.8,33.5,65.4,-7.6,DIDNT_MAKE,2008,0.4234,0.5625,-0.2375
154,Appalachian St.,SC,31,18,103.8,102.9,0.5249,54.5,47.8,22.3,18.6,31.2,33.7,36.0,31.1,52.5,45.2,38.5,35.1,67.3,-6.6,DIDNT_MAKE,2008,0.45454545454545464,0.5806451612903226,-0.2129032258064516
155,Northern Arizona,BSky,32,21,103.6,102.8,0.522,54.6,50.1,22.5,20.3,30.0,27.8,46.7,37.9,52.7,46.0,39.0,37.8,68.1,-5.6,DIDNT_MAKE,2008,0.34388888888888886,0.65625,-0.175
156,American,Pat,33,21,105.3,104.5,0.5208,52.2,47.7,22.5,19.7,32.9,30.0,41.3,38.9,46.2,45.0,40.8,35.0,62.7,-5.8,R64,2008,0.37261250000000007,0.6363636363636364,-0.17575757575757575
157,Santa Clara,WCC,31,15,98.1,97.5,0.5188,54.1,48.2,26.2,20.0,29.9,28.9,37.2,33.4,52.0,44.7,38.8,36.6,61.7,-8.6,DIDNT_MAKE,2008,0.4722,0.4838709677419355,-0.27741935483870966
158,UNC Wilmington,CAA,33,20,106.0,105.7,0.5088,53.7,49.7,22.4,18.0,33.9,31.9,32.5,31.9,53.3,48.7,36.2,34.4,68.8,-6.6,DIDNT_MAKE,2008,0.46051666666666663,0.6060606060606061,-0.19999999999999998
159,Milwaukee,Horz,30,14,98.8,98.8,0.5023,44.8,50.5,18.4,19.4,32.1,28.5,35.6,36.5,44.0,49.8,30.8,34.8,69.4,-8.1,DIDNT_MAKE,2008,0.5589199999999999,0.4666666666666667,-0.26999999999999996
160,UC Irvine,BW,34,18,102.3,102.3,0.4995,51.7,53.4,19.2,22.0,26.6,28.1,34.0,37.5,50.0,52.3,36.5,36.8,64.7,-9.6,DIDNT_MAKE,2008,0.3964333333333333,0.5294117647058824,-0.2823529411764706
161,Tulane,CUSA,32,17,99.7,99.8,0.4959,48.9,46.9,22.5,20.4,31.4,35.9,43.5,37.8,48.8,45.1,32.7,33.5,65.5,-6.4,DIDNT_MAKE,2008,0.6035999999999999,0.53125,-0.2
162,Lamar,Slnd,30,19,106.6,106.8,0.4941,52.5,53.9,20.3,25.7,32.6,34.6,36.6,38.7,50.1,52.8,37.8,37.7,71.3,-6.7,DIDNT_MAKE,2008,0.35075833333333334,0.6333333333333333,-0.22333333333333333
163,Chattanooga,SC,31,18,99.3,99.7,0.4869,51.6,50.0,25.0,20.0,35.2,28.8,46.7,29.4,53.1,48.2,32.9,34.6,73.9,-6.2,DIDNT_MAKE,2008,0.45454545454545464,0.5806451612903226,-0.2
164,George Washington,A10,26,9,99.4,99.9,0.4862,47.2,49.5,22.8,20.1,35.0,34.4,31.1,38.2,46.1,48.6,32.8,33.8,65.5,-8.4,DIDNT_MAKE,2008,0.6738714285714286,0.34615384615384615,-0.3230769230769231
165,College of Charleston,SC,33,16,103.8,104.4,0.485,52.7,49.8,20.3,17.7,31.0,32.8,27.3,26.6,52.1,48.6,35.6,34.9,67.9,-9.5,DIDNT_MAKE,2008,0.45454545454545464,0.48484848484848486,-0.2878787878787879
166,Austin Peay,OVC,35,24,102.2,102.8,0.4825,51.7,54.2,18.3,24.3,30.2,32.7,44.3,32.7,48.4,53.0,38.2,37.4,67.2,-5.3,R64,2008,0.2439545454545455,0.6857142857142857,-0.1514285714285714
167,Middle Tennessee,SB,32,17,102.7,103.6,0.47600000000000003,51.6,51.7,22.0,20.5,29.9,31.0,41.4,46.4,50.5,51.3,36.1,34.9,64.1,-7.9,DIDNT_MAKE,2008,0.43289999999999995,0.53125,-0.246875
168,Loyola MD,MAAC,33,19,105.0,105.9,0.4742,50.3,48.3,21.2,18.2,35.9,34.4,39.1,43.6,47.1,47.1,36.8,33.7,67.7,-7.4,DIDNT_MAKE,2008,0.4234,0.5757575757575758,-0.22424242424242424
169,Mount St. Mary's,NEC,34,19,99.0,100.1,0.4679,49.8,47.2,20.8,21.5,29.8,33.4,38.7,38.0,47.9,46.7,36.1,32.2,67.6,-9.5,R64,2008,0.29875454545454544,0.5588235294117647,-0.27941176470588236
170,TCU,MWC,30,14,99.0,100.2,0.4636,46.3,52.4,20.5,24.3,32.5,29.4,35.0,36.9,42.6,51.5,35.3,35.9,69.0,-7.9,DIDNT_MAKE,2008,0.6466333333333334,0.4666666666666667,-0.26333333333333336
171,Holy Cross,Pat,29,15,99.3,100.7,0.4607,48.6,48.0,25.8,22.6,41.3,33.0,40.5,42.8,48.6,43.6,32.4,36.8,61.3,-9.1,DIDNT_MAKE,2008,0.37261250000000007,0.5172413793103449,-0.3137931034482758
172,Northwestern,B10,30,8,103.7,105.4,0.4558,51.5,56.8,18.5,24.4,20.6,37.9,23.8,39.3,49.0,55.8,36.4,38.8,62.9,-10.0,DIDNT_MAKE,2008,0.7742181818181817,0.26666666666666666,-0.3333333333333333
173,Rutgers,BE,31,11,94.8,96.4,0.4507,44.8,47.7,22.5,18.8,31.9,34.4,34.7,27.4,43.4,44.6,31.8,37.1,66.6,-8.4,DIDNT_MAKE,2008,0.7853249999999998,0.3548387096774194,-0.2709677419354839
174,Albany,AE,30,15,101.6,103.5,0.4487,49.0,49.4,21.5,19.0,36.5,25.3,36.1,41.0,47.7,46.8,34.5,36.0,65.3,-10.6,DIDNT_MAKE,2008,0.3244888888888889,0.5,-0.35333333333333333
175,Morgan St.,MEAC,33,22,97.0,98.9,0.4459,47.4,45.7,19.5,22.0,37.7,30.6,37.6,43.2,46.9,44.3,32.6,33.4,66.6,-5.8,DIDNT_MAKE,2008,0.17696363636363635,0.6666666666666666,-0.17575757575757575
176,UNC Asheville,BSth,33,23,104.5,106.6,0.4437,53.8,49.8,19.5,16.3,30.6,31.2,37.8,22.5,53.7,46.0,35.9,37.5,66.7,-3.9,DIDNT_MAKE,2008,0.3222499999999999,0.696969696969697,-0.11818181818181818
177,Eastern Michigan,MAC,31,14,103.1,105.3,0.4395,50.3,50.8,23.1,21.3,34.7,34.0,40.4,40.6,47.3,49.1,35.9,36.1,64.3,-10.4,DIDNT_MAKE,2008,0.5191666666666667,0.45161290322580644,-0.33548387096774196
178,Vermont,AE,31,16,99.3,101.6,0.4349,50.9,47.3,21.4,20.8,33.5,31.3,37.3,41.5,49.9,44.2,35.5,36.3,70.4,-10.5,DIDNT_MAKE,2008,0.3244888888888889,0.5161290322580645,-0.3387096774193548
179,Buffalo,MAC,30,10,99.2,101.5,0.4342,45.7,50.1,22.4,22.4,37.6,33.9,30.7,49.6,44.7,49.9,32.2,33.8,73.2,-13.0,DIDNT_MAKE,2008,0.5191666666666667,0.3333333333333333,-0.43333333333333335
180,Wyoming,MWC,30,12,99.6,102.0,0.4319,49.3,48.5,24.4,17.0,29.6,30.7,45.1,35.9,50.3,47.0,31.6,34.2,70.5,-10.3,DIDNT_MAKE,2008,0.6466333333333334,0.4,-0.3433333333333334
181,Central Michigan,MAC,31,14,102.3,104.9,0.4297,49.2,51.4,22.6,24.6,35.0,36.0,38.8,60.5,48.4,50.9,33.7,35.3,69.3,-9.5,DIDNT_MAKE,2008,0.5191666666666667,0.45161290322580644,-0.3064516129032258
182,New Orleans,SB,32,19,102.6,105.4,0.425,49.5,51.7,17.5,21.7,29.4,32.6,36.8,40.3,48.4,49.6,34.8,37.2,69.8,-7.7,DIDNT_MAKE,2008,0.43289999999999995,0.59375,-0.240625
183,Weber St.,BSky,30,16,97.8,100.5,0.4208,51.7,50.2,24.2,20.8,29.0,27.6,44.9,38.3,49.5,46.8,37.0,37.2,65.5,-9.2,DIDNT_MAKE,2008,0.34388888888888886,0.5333333333333333,-0.30666666666666664
184,UT Arlington,Slnd,33,21,100.1,103.0,0.4196,52.3,47.5,24.0,20.7,31.9,31.0,41.4,38.8,52.5,46.6,34.6,32.6,70.3,-7.0,R64,2008,0.35075833333333334,0.6363636363636364,-0.21212121212121213
185,Little Rock,SB,30,19,94.0,96.8,0.4185,47.6,46.5,24.7,23.2,35.5,29.1,48.9,45.0,45.7,47.6,34.6,29.6,66.2,-6.7,DIDNT_MAKE,2008,0.43289999999999995,0.6333333333333333,-0.22333333333333333
186,Elon,SC,33,14,95.8,98.6,0.4166,47.6,49.2,20.6,20.8,30.0,32.6,28.4,40.5,47.7,49.1,31.6,33.1,63.9,-11.4,DIDNT_MAKE,2008,0.45454545454545464,0.42424242424242425,-0.34545454545454546
187,Fresno St.,WAC,32,13,96.5,99.4,0.414,48.4,49.1,17.0,19.5,23.4,29.3,29.0,30.3,46.6,48.2,34.0,34.1,68.9,-12.5,DIDNT_MAKE,2008,0.4336222222222222,0.40625,-0.390625
188,East Tennessee St.,ASun,32,19,101.8,104.9,0.4129,50.9,51.2,21.4,23.6,33.8,37.2,36.3,37.7,50.0,50.2,35.1,34.9,72.8,-7.3,DIDNT_MAKE,2008,0.267725,0.59375,-0.228125
189,William & Mary,CAA,33,17,98.6,101.7,0.4109,48.7,49.0,21.1,22.4,29.7,35.5,31.0,35.4,46.7,48.2,34.1,33.5,63.1,-9.4,DIDNT_MAKE,2008,0.46051666666666663,0.5151515151515151,-0.28484848484848485
190,Gardner Webb,ASun,32,16,100.2,103.4,0.41,51.0,47.5,20.9,20.1,30.7,35.0,35.9,43.9,49.3,48.2,35.8,30.7,72.5,-10.1,DIDNT_MAKE,2008,0.267725,0.5,-0.315625
191,High Point,BSth,29,15,101.2,104.6,0.4056,52.1,48.8,21.0,19.9,33.3,33.2,26.6,35.4,50.4,47.4,36.5,34.5,63.7,-9.6,DIDNT_MAKE,2008,0.3222499999999999,0.5172413793103449,-0.3310344827586207
192,Lipscomb,ASun,31,15,98.3,101.7,0.4048,50.1,48.6,21.1,20.1,31.9,29.6,41.0,38.6,48.8,45.5,35.1,35.9,68.5,-11.7,DIDNT_MAKE,2008,0.267725,0.4838709677419355,-0.37741935483870964
193,Lafayette,Pat,30,15,104.0,107.7,0.4009,53.2,50.2,23.6,24.2,34.2,38.2,41.9,41.2,47.9,48.1,39.7,36.4,70.5,-10.2,DIDNT_MAKE,2008,0.37261250000000007,0.5,-0.33999999999999997
194,Loyola Chicago,Horz,31,12,98.3,101.9,0.3971,44.5,51.0,19.8,21.1,33.7,33.2,32.2,35.9,45.4,48.4,28.2,37.2,62.1,-11.7,DIDNT_MAKE,2008,0.5589199999999999,0.3870967741935484,-0.37741935483870964
195,Louisiana Lafayette,SB,30,15,95.8,99.4,0.3969,47.7,47.9,22.2,23.3,33.9,37.3,38.8,45.0,46.0,46.2,33.6,35.2,65.5,-9.4,DIDNT_MAKE,2008,0.43289999999999995,0.5,-0.31333333333333335
196,Colgate,Pat,32,18,96.4,100.0,0.3965,49.9,47.0,24.3,22.2,33.5,35.3,37.9,35.4,46.8,45.0,38.2,33.8,65.8,-9.2,DIDNT_MAKE,2008,0.37261250000000007,0.5625,-0.2875
197,Montana,BSky,30,14,104.8,108.8,0.3959,54.4,51.2,19.4,18.0,28.2,31.0,33.6,36.4,51.9,50.0,38.8,36.1,64.0,-10.9,DIDNT_MAKE,2008,0.34388888888888886,0.4666666666666667,-0.36333333333333334
198,Murray St.,OVC,31,18,102.0,105.9,0.3934,54.3,49.7,21.5,20.1,32.7,32.6,37.2,41.8,53.0,48.5,38.4,34.5,65.7,-9.5,DIDNT_MAKE,2008,0.2439545454545455,0.5806451612903226,-0.3064516129032258
199,Fort Wayne,Sum,31,13,98.1,102.0,0.3894,50.6,50.0,20.2,18.4,20.1,31.8,39.0,37.2,49.4,49.7,35.4,34.0,68.3,-9.7,DIDNT_MAKE,2008,0.43914,0.41935483870967744,-0.3129032258064516
200,Navy,Pat,30,16,99.6,103.8,0.386,48.3,48.2,21.1,24.2,32.6,34.9,34.5,43.0,44.9,48.1,35.1,32.2,75.3,-10.9,DIDNT_MAKE,2008,0.37261250000000007,0.5333333333333333,-0.36333333333333334
201,St. Bonaventure,A10,30,8,103.8,108.4,0.3778,48.5,52.9,21.4,19.5,31.0,33.4,34.9,32.8,46.8,51.8,34.2,36.2,67.0,-14.0,DIDNT_MAKE,2008,0.6738714285714286,0.26666666666666666,-0.4666666666666667
202,Central Connecticut,NEC,30,14,102.5,107.1,0.3756,51.8,52.0,21.0,19.6,36.3,33.4,28.9,22.4,50.9,50.0,35.7,37.1,64.6,-12.4,DIDNT_MAKE,2008,0.29875454545454544,0.4666666666666667,-0.41333333333333333
203,Hofstra,CAA,30,12,96.3,101.2,0.3629,48.0,47.1,23.6,18.9,33.9,30.6,35.0,38.7,47.3,45.6,33.3,33.4,69.0,-12.5,DIDNT_MAKE,2008,0.46051666666666663,0.4,-0.4166666666666667
204,Florida Atlantic,SB,33,15,100.7,105.8,0.36200000000000004,51.1,51.6,22.8,19.8,30.8,29.5,53.4,37.5,49.0,50.2,37.4,35.9,70.6,-11.7,DIDNT_MAKE,2008,0.43289999999999995,0.45454545454545453,-0.3545454545454545
205,Fairfield,MAAC,30,14,103.1,108.3,0.3618,50.0,52.2,21.2,19.4,36.7,36.2,37.8,35.5,46.2,49.2,38.1,38.1,62.7,-10.0,DIDNT_MAKE,2008,0.4234,0.4666666666666667,-0.3333333333333333
206,East Carolina,CUSA,30,11,102.8,108.2,0.3579,48.6,50.5,21.2,19.8,31.8,39.8,40.8,42.8,43.1,49.0,38.3,36.2,67.2,-11.8,DIDNT_MAKE,2008,0.6035999999999999,0.36666666666666664,-0.39333333333333337
207,Wofford,SC,32,16,103.2,108.6,0.35700000000000004,49.2,52.9,19.4,17.3,31.9,32.0,38.4,32.2,45.1,52.3,37.5,36.1,63.4,-8.2,DIDNT_MAKE,2008,0.45454545454545464,0.5,-0.25625
208,Sacred Heart,NEC,32,18,99.1,104.4,0.3534,50.2,50.1,20.4,23.7,30.8,35.6,27.9,40.8,49.6,49.5,34.2,34.2,70.3,-9.9,DIDNT_MAKE,2008,0.29875454545454544,0.5625,-0.309375
209,Bowling Green,MAC,30,13,98.5,103.8,0.3526,48.6,46.7,23.0,18.7,33.9,36.3,35.0,38.1,49.1,46.3,31.6,31.7,65.6,-10.1,DIDNT_MAKE,2008,0.5191666666666667,0.43333333333333335,-0.33666666666666667
210,Boston University,AE,31,14,95.6,100.8,0.3521,47.3,50.2,21.6,22.4,31.0,31.8,32.8,42.0,45.4,50.6,33.3,33.0,65.1,-12.0,DIDNT_MAKE,2008,0.3244888888888889,0.45161290322580644,-0.3870967741935484
211,Youngstown St.,Horz,30,9,96.4,101.7,0.35100000000000003,48.0,52.5,21.4,20.5,25.6,30.5,34.9,34.6,47.2,51.9,33.2,35.8,69.8,-12.9,DIDNT_MAKE,2008,0.5589199999999999,0.3,-0.43
212,Evansville,MVC,30,9,95.6,100.9,0.3497,46.8,52.5,22.0,21.4,28.8,32.4,38.4,39.3,42.6,51.1,38.9,36.5,64.8,-12.4,DIDNT_MAKE,2008,0.69327,0.3,-0.41333333333333333
213,Delaware,CAA,31,14,96.4,101.8,0.3473,46.1,49.3,20.8,22.3,27.6,35.5,40.2,35.3,45.5,49.1,31.4,33.1,66.6,-10.9,DIDNT_MAKE,2008,0.46051666666666663,0.45161290322580644,-0.35161290322580646
214,Southeastern Louisiana,Slnd,30,17,94.2,99.6,0.3466,49.7,46.4,24.9,21.6,31.4,31.9,42.3,36.6,49.4,44.9,33.6,33.4,66.0,-8.5,DIDNT_MAKE,2008,0.35075833333333334,0.5666666666666667,-0.2833333333333333
215,James Madison,CAA,30,13,101.8,107.6,0.3458,51.0,54.0,23.6,23.3,36.6,35.5,40.7,39.5,49.9,53.4,35.9,36.9,70.6,-11.9,DIDNT_MAKE,2008,0.46051666666666663,0.43333333333333335,-0.39666666666666667
216,Southern Utah,Sum,30,11,100.5,106.4,0.3406,50.4,53.9,23.8,21.9,35.0,30.9,46.1,42.4,51.0,51.2,32.2,39.5,66.8,-12.9,DIDNT_MAKE,2008,0.43914,0.36666666666666664,-0.43
217,LIU Brooklyn,NEC,30,15,98.6,104.6,0.3361,46.1,49.8,18.6,20.2,35.3,30.4,39.2,28.0,44.7,50.9,32.3,31.5,70.9,-11.3,DIDNT_MAKE,2008,0.29875454545454544,0.5,-0.3766666666666667
218,Binghamton,AE,30,14,97.8,103.8,0.336,48.6,50.4,20.9,22.1,34.8,35.1,31.3,40.0,47.8,50.1,33.5,33.9,64.5,-11.8,DIDNT_MAKE,2008,0.3244888888888889,0.4666666666666667,-0.39333333333333337
219,Liberty,BSth,31,15,100.9,107.2,0.3318,54.7,51.3,20.5,19.8,26.2,31.2,30.7,35.0,54.2,51.6,36.8,33.7,64.3,-11.5,DIDNT_MAKE,2008,0.3222499999999999,0.4838709677419355,-0.3709677419354839
220,Hampton,MEAC,30,18,91.8,97.6,0.331,46.1,44.3,24.7,25.5,38.5,37.0,46.3,37.8,45.5,44.7,31.5,28.9,69.0,-7.6,DIDNT_MAKE,2008,0.17696363636363635,0.6,-0.2533333333333333
